ID,Event start date,One day?,Event end date,Day of the week,Action type,Action,Actor-structure,Actor-form,Actor-ideology,Actor specified,Target addressee,Target criticized,Target-structure,Target-form,Target-ideology,Target specified,Event,Event series,Oblast,Location,Time,Issue 1,Issue 2,Issue 3,Number of protesters,Number of protesters arrested,Number of protesters injured,Number of protesters killed,Property damage,State forces involved in the conflict,Number of state forces injured,Number of state forces killed,Dubious event
UA11030201,02.03.11,1,02.03.11,Wed,positive response,accede,government,,,Cabinet of Ministers,,,,NGO,,Association of Veterinary Medicine of Ukraine,Cabinet of Ministers promised to put off the prohibition of ketamine usage for veterinarians to prepare for these changes.,UA11022202,Kyiv,Kyiv,,animal rights,,,,0,0,0,N,,0,0,N
UA11031501,15.03.11,1,15.03.11,Tue,positive response,accede,government,,,Cabinet of Ministers,,,,NGO,,Association of Veterinary Medicine of Ukraine,Cabinet of Ministers simplyfied the procedure of license acquisition of ketamine for veterinarians.,UA11022202,Kyiv,Kyiv,,animal rights,,,,0,0,0,N,,0,0,N
UA11031801,18.03.11,1,18.03.11,Fri,positive response,accede,government,,,Parliament,,,students,"trade union, NGO",leftists,"students' trade union Direct Action, FRI, NGO ""Rebuff"" (Відсіч)",After numerous protests the Parliament did not adopt the Law on Higher Education #7486-1.,KIEV11013103,Kyiv,Kyiv,,education,,,,0,0,0,N,,0,0,N
UA11031802,18.03.11,1,18.03.11,Fri,negotiation,cancel,art institution,,,National Union of Writers,,local authorities,,,,Kyiv City Council,"Protesters decided to stop the strike, since officials agreed to think about problems of National Union of Writers.",UA 11030101,Ukraine,Ukraine,,public utilities,,,,0,0,0,N,,0,0,N
UA11032301,23.03.11,1,23.03.11,Wed,positive response,accede,government,,,Cabinet of Ministers,,,"teachers, students",trade union,leftists,"Trade Union of Education and Science Workers of Ukraine, ""Direct Action"", ""Defense of Labor""",The protesters were promised the 20% wage increase,KIEV 11032201,Kyiv,Kyiv,,wage increase,,,,0,0,0,N,,0,0,N
UA11080101,01.08.11,1,01.08.11,Mon,protest,strike,workers,trade union,,"pilots of airport Boryspil and trade union ""League of line pilots""",,company,,,,Aerosvit,"Pilots require indexation benefits, payment of labor beginning on a new provision that provides for increasing payments by 18%.",UA11080101,Ukraine,Ukraine,9:00,labor rights,wage increase,wage arrears,,0,0,0,N,,0,0,N
UA11080102,01.08.11,1,01.08.11,Mon,positive response,accede,company,,,Aerosvit,,,workers,trade union,,"pilots of airport Boryspil and trade union ""League of line pilots""",Direction of Aerosvit accepted requirements of pilots.,UA11080101,Ukraine,Ukraine,14:00,labor rights,wage increase,wage arrears,,0,0,0,N,0,0,0,N
UA11101301,13.10.11,2,14.10.11,Thu,negative response,preempt,state forces,,,road police,,,,party,rightists,Svoboda,Svoboda claims that the road police precluded organized transportation of Svoboda activists to Kiyv for UPA commemoration march.,,Ukraine,Ukraine,,OUN-UPA,,,,0,0,0,N,,0,0,Y
UA11111101,11.11.11,1,11.11.11,Fri,positive response,accede,government,,,Verkhovna Rada,,,artists,NGO,rightists,,The Parliament decided to revise quotas on Ukrainian product in mass media,"LVIV11111002, KIEV11110902",Kyiv,Kyiv,,language,,,,0,0,0,N,0,0,0,N
UA11112301,23.11.11,1,23.11.11,Wed,positive response,accede,government,,,CM,,,Chernobyl,,,Chernobyl liquidators and Chernobyl-affected,"Cabinet of Ministers adopted a decree to rise pensions for Chernobyl veterans twice. However, realization of this regulatory act may be difficult as there is budget deficit. Vice Prime-Minister hopes this will be financed by a proposed tax for wealth and luxuries. Chernobyl veterans distrust the government and continue their protests around the country (most notably - in Donetsk). Moreover, many of them believe that the proposed increases of pensions are not enough. At the same time some organizations of Chernobyl veterans now distance themselves from protesters.","KIEV11111802, Chernobyl",Kyiv,Kyiv,,social payments,,,,0,0,0,N,0,0,0,N
UA11112801,28.11.11,1,28.11.11,Mon,negotiation,promise,government,,,President Yanukovich,,,Chernobyl,,,,President promised to double Chernobyl social payments in 2012.,Chernobyl,Kyiv,Kyiv,,social payments,,,,0,0,0,N,0,0,0,N
UA11122001,20.12.11,1,20.12.11,Tue,positive response,accede,government,,,the Parliament,,,"workers, citizens","party, NGO",rightists,"Farmers, village people, agricultural workers, land patriots, most notably supported by Svoboda party",Verhovna Rada prolonged moratorium on land trade for a year. Protests against land sale took place all over country and were most notably promoted by Svoboda party.,land trade moratorium,Kyiv,Kyiv,,land,,,,0,0,0,N,0,0,0,N
UZ11011301,13.01.11,approximate,13.01.11,Thu,negative response,harass,law-enforcement,,,police,,,,initiative group,,initiative group for referendum against the President,BYT claimed that state forces harass members of the initiative group,,Uzhgorod,Uzhgorod,,anti-Yanukovych,,,,0,0,0,N,,0,0,N
UZ11012001,20.01.11,1,20.01.11,Thu,negative response,preempt,local authorities,,,Uzhgorod city council,,,,party,,"Inhabitants of Uzhgorod, among them ""Civic committee of defense of Ukraine"" and UNP","Uzhgorod city council prohibited to celebrate the Unity day of Ukraine and organize a rally, veche and prayer at the Taras Shevchenko monument.",UZ11012001,Uzhgorod,Uzhgorod,,Ukrainian nationalism,,,,0,0,0,N,0,0,0,N
UZ11012002,20.01.11,1,20.01.11,Thu,positive response,accede,local authorities,,,Uzhgorod city council,,,,party,,"Inhabitants of Uzhgorod, among them ""Civic committee of defense of Ukraine"" and UNP",Uzhgorod city council canceled the prohibition of mass meetings of citizens on the Unity Day.,UZ11012001,Uzhgorod,Uzhgorod,,Ukrainian nationalism,,,,0,0,0,N,0,0,0,Y
UZ11012201,22.01.11,1,22.01.11,Sat,protest,rally,,"party, NGO",,"UNP, Batkivshchyna, NU, ""Reforms & order""",government,government,,,,,Oppositional parties celebrated the Unity Day at the main square of Uzhgorod near the Taras Shevchenko monument.,UZ11012001,Uzhgorod,Uzhgorod,15:00,Ukrainian nationalism,anti-government,civic liberties,31,0,0,0,N,,0,0,N
UZ11020901,09.02.11,1,09.02.11,Wed,protest,picket,neighborhood,NGO,,"Chop inhabitants, politicians of Zakarpattia region and Chop city councils, NGOs' members",law-enforcement,law-enforcement,,,,Border crossing Chop guards,Local inhabitants stood up against construction of a new station for illegal immigrants near a school.,UZ11020901,Uzhgorod,Chop,,immigration,development projects,,499,0,0,0,N,,0,0,N
UZ11020902,09.02.11,1,09.02.11,Wed,negotiation,negotiation,IGO,,,OSCE,,,neighborhood,NGO,,"Chop inhabitants, politicians of Zakarpattia region and Chop city councils, NGOs' members",Delegates from OSCE and deputies met border crossing Chop direction to speek about construction of a new station for illegal immigrants.,UZ11020901,Uzhgorod,Chop,,immigration,development projects,,499,0,0,0,N,,0,0,N
UZ11020903,09.02.11,1,09.02.11,Wed,negotiation,promise,law-enforcement,,,Border crossing Chop direction,,,neighborhood,NGO,,"Chop inhabitants, politicians of Zakarpattia region and Chop city councils, NGOs' members",Direction of border crossing Chop declared not to construct new station for illegal immigrants without informing local inhabitants.,UZ11020901,Uzhgorod,Chop,,immigration,development projects,,499,0,0,0,N,,0,0,N
UZ11021901,19.02.11,1,19.02.11,Sat,protest,vandalism,unknown,,,,,,,,,,Monument to the passage of hungarian tribes in Karpatian basin was set on fire.,UZ11021901,Uzhgorod,Veretsky Pass,3:00,anti-Hungarian,,,,0,0,0,Y,0,0,0,N
UZ11021902,19.02.11,1,19.02.11,Sat,negative response,arrest,law-enforcement,,,police,,,,party,rightists,VO Svoboda,"Three members of VO Svoboda - Oleh Kucyn, Ruslan Polyvka and Tomash Lelekach - were arrested on suspicion of the arson of monument to the passage of hungarian tribes in Karpatian basin..",UZ11021901,Uzhgorod,Uzhgorod,,anti-Hungarian,,,,3,0,0,N,,0,0,N
UZ11022201,22.02.11,1,22.02.11,Tue,protest,symbolic,,NGO,,«Understand human rights» & Eastern Ukrainian center of civil initiatives,"local authorities, government",government,,,,"President of Ukraine Viktor Janukovych, Regional administration",Citizens protested against the new law on Regulation of cities' construction activity.,,Uzhgorod,Uzhgorod,,development projects,corruption,,5,0,0,0,N,,0,0,N
UZ11031501,15.03.11,1,15.03.11,Tue,protest,demonstration/march,,"NGO, party",rightists,"Kongress of Ukrainian nationalists, VO Svoboda, NGO Sokil, NGO Student liberty",,foreign country,,,,Hungary,Nationalist organizations carried out the march with anti-Hungarian and pro-OUN-UPA and pro-Karpatian Ukraine slogans.,,Uzhgorod,Uzhgorod,,Ukrainian nationalism,OUN-UPA,anti-Hungarian,99,0,0,0,N,,0,0,N
UZ11040101,01.04.11,approximate,04.04.11,Fri,protest,vandalism,unknown,,,,,,,,,,"Monument to the passage of hungarian tribes in Karpatian basin was painted with swastica and the word ""Ura"" was written on.",UZ11021901,Uzhgorod,Veretsky Pass,,neofascism,anti-Hungarian,,,0,0,0,Y,0,0,0,N
UZ11040601,06.04.11,1,06.04.11,Wed,protest,symbolic,,NGO,,Academy of practical advocacy of Democratic Alliance,local authorities,local authorities,,,,Uzhgorod city council,"NGO organized an action to stop the ""architectural violence"", to protect the old city architecture and to be informed about the list of city sights.",,Uzhgorod,Uzhgorod,,development projects,,,,0,0,0,N,,0,0,N
UZ11040701,07.04.11,1,07.04.11,Thu,protest,rally,neighborhood,,,Tekovo and Hud inhabitants,local authorities,local authorities,,,,Vyzhgorod city council,Inhabitants of Tekovo and Hud stood up against construction of a landfill and recycling plant in their neighborhood.,,Uzhgorod,Tekovo and Hud' villages,,development projects,environment,,11,0,0,0,N,,0,0,N
UZ11041201,12.04.11,1,12.04.11,Tue,protest,rally,neighborhood,"NGO, trade union",,"Student republic, students' trade union, University of Uzhgorod students",local authorities,local authorities,,,,Uzhgorod city council,"Local inhabitants, students, NGOs and students' trade union required from the Uzhgorod city council to prohibit any construction at the Bohdan Hmelnycky square and to transfer it to the possesion of the city. they planted some trees there",UZ11041201,Uzhgorod,Uzhgorod,,development projects,,,,0,0,0,N,,0,0,N
UZ11041301,13.04.11,1,13.04.11,Wed,protest,vandalism,unknown,,,,,,,,,,Unknown destroyed sakura trees planted by the students the previous day.,UZ11041201,Uzhgorod,Uzhgorod,night,development projects,,,,0,0,0,Y,0,0,0,N
UZ11041801,18.04.11,1,18.04.11,Mon,protest,rally,students,,,Uzhgorod national university students,local authorities,local authorities,,,,Uzhgorod region council,Students of Uzhgorod national university required to create good living conditions (e.g. warm water) n their dormitories.,UZ11041801,Uzhgorod,Uzhgorod,,housing rights,public utilities,,199,0,0,0,N,,0,0,N
UZ11041901,19.04.11,1,19.04.11,Tue,positive response,accede,local authorities,,,Uzhgorod region council,,,students,,,Uzhgorod national university students,Uzhgorod region council accepted requirements of students and turned on the heating in their dormitories.,UZ11041801,Uzhgorod,Uzhgorod,,housing rights,public utilities,,,0,0,0,N,0,0,0,N
UZ11052101,21.05.11,1,21.05.11,Sat,protest,vandalism,unknown,,,,,foreign country,,,,Japan,Unknown destroyed sakura trees planted by the authorities as the sign of solidarity with victimed Japanese nation.,,Uzhgorod,Uzhgorod,,anti-Japan,,,,0,0,0,Y,0,0,0,Y
UZ11052301,23.05.11,1,23.05.11,Mon,protest,demonstration/march,,"NGO, party",rightists,"""Prosvita"", UNP, RUH, Batkivshchyna, VO Svoboda, NU, Congress of Ukrainian nationalists, Society of deceived depositors",government,government,,,,Ukrainian government,"Nationalist and patriot organizations celebrated re-burial of Taras Shevchenko, criticising current political regime.",,Uzhgorod,Uzhgorod,,Ukrainian nationalism,anti-Communism,anti-government,,0,0,0,N,,0,0,N
UZ11072201,22.07.11,1,22.07.11,Fri,protest,picket,neighborhood,,,"dwellers of the hostel at Bohomolska, 20",local authorities,company,,,,"Uzhorod City Council, ""Uzhorodhlib"" company","The dwellers of the hostel at Bohomoltsa, 20 have picketed the City council during the session. They demanded to expropriate their hostel from a private owner - ""Uzhorodhlib"" company, as this ownership situation threatened them with the loss of their dwellings.",UZ11072201,Uzhgorod,Uzhgorod,10:00,real estate property,housing rights,,29,0,0,0,N,,0,0,N
UZ11072202,22.07.11,1,22.07.11,Fri,positive response,accede,local authorities,,,Uzhorod City Council,,,neighborhood,,,"dwellers of the hostel at Bohomolska, 20",The delegates of the city council have ruled in favor of the protesters and decided to fulfill the requirements of the previously blocked appeal court decision.,UZ11072201,Uzhgorod,Uzhgorod,,real estate property,,,,0,0,0,N,0,0,0,N
UZ11072701,27.07.11,1,27.07.11,Wed,protest,civil disobedience,small business,,,"Vendors of the Mukachevo ""Green"" marketplace",law-enforcement,local authorities,,,,Municipal government establishments,"A group of policemen have tried to prevent the vendors of Mukachevo's ""Green"" market from selling their goods near the market building. The vendors chose not to comply with their demands. There have been no reports of violent confrontation.",,Uzhgorod,Mukachevo,,small business rights,raiders,,,0,0,0,N,10,0,0,N
UZ11091301,13.09.11,1,13.09.11,Tue,protest,symbolic,,NGO,,Democratic Alliance,local authorities,local authorities,,,,Uzhgorod city council,"Young people protested against bad archtectural conditions of the city and constructing of a new building in the city center. They also proclaimed the 2011 to be the year ""Without the youth"" and without authorities' support of youth.",UZ11091301,Uzhgorod,Uzhgorod,11:00,development projects,civic liberties,,,0,0,0,N,,0,0,N
UZ11091302,13.09.11,1,13.09.11,Tue,negotiation,negotiation,local authorities,,,Uzhgorod city mayor,,,,NGO,,Democratic Alliance,City mayor met the protesters on the square.,UZ11091301,Uzhgorod,Uzhgorod,,development projects,civic liberties,,,0,0,0,N,,0,0,N
UZ11092601,26.09.11,1,26.09.11,Mon,protest,rally,"veterans, Chernobyl",NGO,,"Ukrainian society of Afghanistan war veterans, Veterans' and children of the war organization, Chernobyl victims' union and others.","local authorities, government",government,,,,Ukrainian Government,Veterans and Chernobyl victims stood up against Government's social policy.,UZ11092601,Uzhgorod,Uzhgorod,,social payments,,,31,0,0,0,N,,0,0,N
UZ11092602,26.09.11,1,26.09.11,Mon,negotiation,negotiation,local authorities,,,governor,,,"veterans, Chernobyl",NGO,,"Ukrainian society of Afghanistan war veterans, Veterans' and children of the war organization, Chernobyl victims' union and others.",City mayor met the protesters explaning his powerless position.,UZ11092601,Uzhgorod,Uzhgorod,,social payments,,,31,0,0,0,N,,0,0,N
