ID,Event date,Day,Action,Actor,Actor specified ,Target,Target specified,Event,Oblast,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,,,,,,
OD 47,10-Mar-2010,Wed,tent camp,citizens,Odesselmash dormitory inhabitants  ,company,Odesselmash,Two women protest against ouster by setting up a tent camp near the dormitory. ,Odesa,Odesa,dormitories,,,2,0,0,0,N,,0,0,,,,,,
OD 47,11-Mar-2010,Thu,tent camp,citizens,Odesselmash dormitory inhabitants  ,company,Odesselmash,Two women protest against ouster by setting up a tent camp near the dormitory. ,Odesa,Odesa,dormitories,,,2,0,0,0,N,,0,0,,,,,,
OD 47,12-Mar-2010,Fri,tent camp,citizens,Odesselmash dormitory inhabitants  ,company,Odesselmash,Two women protest against ouster by setting up a tent camp near the dormitory. ,Odesa,Odesa,dormitories,,,2,0,0,0,N,,0,0,,,,,,
OD 47,13-Mar-2010,Sat,tent camp,citizens,Odesselmash dormitory inhabitants  ,company,Odesselmash,Two women protest against ouster by setting up a tent camp near the dormitory. ,Odesa,Odesa,dormitories,,,2,0,0,0,N,,0,0,,,,,,
OD 47,14-Mar-2010,Sun,tent camp,citizens,Odesselmash dormitory inhabitants  ,company,Odesselmash,Two women protest against ouster by setting up a tent camp near the dormitory. ,Odesa,Odesa,dormitories,,,2,0,0,0,N,,0,0,,,,,,
OD 47,15-Mar-2010,Mon,tent camp,citizens,Odesselmash dormitory inhabitants  ,company,Odesselmash,Two women protest against ouster by setting up a tent camp near the dormitory. ,Odesa,Odesa,dormitories,,,2,0,0,0,N,,0,0,,,,,,
OD 47,16-Mar-2010,Tue,tent camp,citizens,Odesselmash dormitory inhabitants  ,company,Odesselmash,Two women protest against ouster by setting up a tent camp near the dormitory. ,Odesa,Odesa,dormitories,,,2,0,0,0,N,,0,0,,,,,,
OD 47,17-Mar-2010,Wed,tent camp,citizens,Odesselmash dormitory inhabitants  ,company,Odesselmash,Two women protest against ouster by setting up a tent camp near the dormitory. ,Odesa,Odesa,dormitories,,,2,0,0,0,N,,0,0,,,,,,
OD 47,18-Mar-2010,Thu,tent camp,citizens,Odesselmash dormitory inhabitants  ,company,Odesselmash,Two women protest against ouster by setting up a tent camp near the dormitory. ,Odesa,Odesa,dormitories,,,2,0,0,0,N,,0,0,,,,,,
OD 47,19-Mar-2010,Fri,tent camp,citizens,Odesselmash dormitory inhabitants  ,company,Odesselmash,Two women protest against ouster by setting up a tent camp near the dormitory. ,Odesa,Odesa,dormitories,,,2,0,0,0,N,,0,0,,,,,,
OD 47,20-Mar-2010,Sat,tent camp,citizens,Odesselmash dormitory inhabitants  ,company,Odesselmash,Two women protest against ouster by setting up a tent camp near the dormitory. ,Odesa,Odesa,dormitories,,,2,0,0,0,N,,0,0,,,,,,
OD 48,28-Nov-2009,Sat,rally,"NGO, workers, citizens","establishment supporters: ""The commity of Odessa defence"", ""The free Odessa"", communal and state enterprise workers",local authorities,"Odessa city council, the city major",The specified NGOs and communal and state enterpise workers (likely administered by the employers) came to support the city mayors annual report on the state of affairs held in Odessa city council.,Odesa,Odesa,pro-city mayor,,11:00,,0,0,0,N,,0,0,,,,,,
OD 49,28-Nov-2009,Sat,rally,"mass-media, party, small business","opposition to the city mayor: ""ATV"", ""ART"", ""GRAD"" supporters, market ""Kujalnyk"", ""Severniy"" and various by-standers; de-registered party ""Rodina"" and its leader Vladymyr Markov",local authorities,"Odessa city council, the city major",The opposition held a rally near the Duke's monument showing dissatisfaction with the current establishment and the city mayor and support the opressed mass-media.,Odesa,Odesa,anti-city mayor,,12:00,5001,0,0,0,N,,0,0,,,,,,
OD 50,2-Dec-2009,Wed,march,party,"""Svoboda""",,,"The march was titled ""Stop migration - secure the ukrainian living space"". It started at Ivan Franko's monument and finished at Taras Shevchenko's monument.",Odesa,Odesa,immigration,,15:00,31,0,0,0,N,,0,0,,,,,,
OD 51,2-Dec-2009,Wed,confrontation,"Russian nationalists, leftists","NGO ""For Ukraine, Belarus, and Russia Union""",party,"""Svoboda""","Russian nationalists and leftists confronted with chanting participants of ""Svoboda"" party anti-immigration march indicating their fascist ideas",Odesa,Odesa,immigration,,,,0,0,0,N,,0,0,,,,,,
OD 52,2-Dec-2009,Wed,arrest,state forces,police,party,"""Svoboda""","During confrontation with opponents at anti-immigration march one of the ""Svoboda"" party supporters was arrested for attempting to take away a red flag",Odesa,Odesa,immigration,,,,1,0,0,N,,0,0,,,,,,
OD 53,3-Dec-2009,Thu,recognition,court,Higher commercial court,small business,"market traders and small businessmen of market ""Kujalnyk""","Higher economic court declared the sale of ""Kujalyk"" market's land illegal.",Odesa,Odesa,land,,,,0,0,0,N,0,0,0,,,,,,
OD 54,3-Dec-2009,Thu,rally,"small business, party","market traders and small businessmen of markets ""Kujalnyk"" and ""Severnyi"", party ""Rodina""",,,"Market traders celebrate the recognition of their demands against the sale of ""Kujalnyk"" market land.",Odesa,Odesa,land,,,,0,0,0,N,,0,0,,,,,,
OD 55,3-Dec-2009,Thu,repression,state forces,,neighborhood,Usatovo inhabitants,"4 criminal cases are opened against Usatovo inhabitants, which maintained physical resistance to police and builders",Odesa,Usatovo village,development projects,,,4,0,0,0,N,,0,0,,,,,,
OD 56,4-Dec-2009,Fri,occupation,citizens,,local authorities,Belgorod-Dnistrovsky city council,The citizens refuse to leave the building of the council demanding to call a special session in order to decrease the prices of communal services.,Odesa,Belgorod-Dnestrovsky,public utilities,,,51,0,0,0,N,,0,0,,"
",,,,
OD 56,5-Dec-2009,Sat,occupation,citizens,,local authorities,Belgorod-Dnistrovsky city council,The citizens refuse to leave the building of the council demanding to call a special session in order to decrease the prices of communal services.,Odesa,Belgorod-Dnestrovsky,public utilities,,,51,0,0,0,N,,0,0,,,,,,
OD 56,6-Dec-2009,Sun,occupation,citizens,,local authorities,Belgorod-Dnistrovsky city council,The citizens refuse to leave the building of the council demanding to call a special session in order to decrease the prices of communal services.,Odesa,Belgorod-Dnestrovsky,public utilities,,,51,0,0,0,N,,0,0,,,,,,
OD 56,7-Dec-2009,Mon,occupation,citizens,,local authorities,Belgorod-Dnistrovsky city council,The citizens refuse to leave the building of the council demanding to call a special session in order to decrease the prices of communal services.,Odesa,Belgorod-Dnestrovsky,public utilities,,,51,0,0,0,N,,0,0,,,,,,
OD 57,7-Dec-2009,Mon,rally,citizens,Victims of road accidents,court,,The relatives of and the victims of road accidents gathered to speak of the injust cases such as failing to bring those responsible for the accidents to court.,Odesa,Odesa,corruption,,13:00,201,0,0,0,N,,0,0,,,,,,
OD 58,8-Dec-2009,Tue,picket,"mass-media, citizens","the ""ATB"" mass-media supporters",court,Odessa district administrative court,"The court held a session, yet the process is prolonged for unknown time. The people outside gathered to show support for the opressed mass media.",Odesa,Odesa,freedom of speech,,,101,0,0,0,N,,0,0,,,,,,
OD 59,9-Dec-2009,Wed,accede,local authorities,Belgorod-Dnistrovsky city council,citizens,,The city council deputees agreed to hold an extra session on public utilities tarrifs.,Odesa,Belgorod-Dnestrovsky,public utilities,4-Dec-2009,,,0,0,0,N,,0,0,,,,,,
OD 6,7-Oct-2009,Wed,rally,NGO,"social, cossacks, charity and religious organizations",local authorities,members of city council,Citizens spread leaflets in front of the city council declaring that they are against of impeachment of the Head of the department of domestic policy,Odesa,Odesa,authority support,,,31,0,0,0,N,,0,0,,,,,,
OD 60,11-Dec-2009,Fri,convict,court,Odessa appellate administrative court,mass-media,"""Art"", ""Grad""",The court concluded that the mass-media occupy the premises illegally therefore the City centre for teleradio translation can ouster these mass-media.,Odesa,Odesa,freedom of speech,,,,0,0,0,N,,0,0,,,,,,
OD 61,12-Dec-2009,Sat,motorcade,trade union,Trade Union of Odessa Region Freighters,local authorities,customs,The freighters drove massively to warn the local authorities of a strike unless the customs tarrifs that were increased two times overnight are reduced back.,Odesa,highway Kievskaja Trassa,small business rights,,,,0,0,0,N,,0,0,,,,,,
OD 62,12-Dec-2009,Sat,symbolic,NGO,"""Young Guard""",politician,M.Gorbachev,The activists made a short march and burned the American flag and Gorbachevs effigy. Also had pro- russian language slogans.,Odesa,Odesa,Russian nationalism,,,15,0,0,0,N,,0,0,,,,,,
OD 63,14-Dec-2009,Mon,picket,trade union,Trade Union of Odessa Region Freighters,local authorities,the Southern regional customs office,The freighters stand against custom tarrifs that increased two times.,Odesa,Odesa,small business rights,12-Dec-2009,9:00,151,0,0,0,N,,0,0,,,,,,
OD 64,15-Dec-2009,Tue,rally,party,"Party of Regions and citizen initiatives ""For Odessa! For Yanukovych""",politician,President Yushchenko,"Yushenko came to visit Odessa and was met by Party of Regions supporters who are against him. They accused the President of alliance with Y.Tymoshenko and shouted ""Leave Odessa""",Odesa,Odesa,electoral,,,3001,0,0,0,N,,0,0,,,,,,
OD 65,15-Dec-2009,Tue,rally,"citizens, politician","President Yushenko supporters, mainly students (possibly adminisrtated to come)",,,Yushenko came to visit Odessa and his supporters came to signify their welcoming of him in the city.,Odesa,Odesa,electoral,,,301,0,0,0,N,,0,0,,,,,,
OD 66,21-Dec-2009,Mon,picket,party,Party of Regions,foreign country,General consulate of Georgia,"The activists showed their displease with Georgia President. Saakashvili is said to have ordered a bombing of a memorial to soviet warriors in Kutaisi, in which a woman and a child died.",Odesa,Odesa,anti-Saakashvili,,,,0,0,0,N,,0,0,,,,,,
OD 67,23-Dec-2009,Wed,intervention,state forces,,citizens,"""Odesselmash"" dormitory inhabitants  ","State forces attempted to disband the tent camp established by two former workers of ""Odesselmash"" in protest against ouster from the dormitory.",Odesa,Odesa,dormitories,,,2,0,0,0,N,,0,0,,,,,,"
"
OD 68,25-Dec-2009,Fri,rally,neighborhood,inhabitants of village Nerubayske,state enterprise,"""Ukrenergo""",Inhabitants of Nerubayske resist reconstruction of electrolines on the territory of their village. They are afraid of illnesses because of increased voltage of new electrolines.,Odesa,Nerubayske village,development projects,,,,0,0,0,N,,0,0,,,,,,
OD 69,25-Dec-2009,Fri,accede,local authorities,Nerubayske village council,neighborhood,inhabitants of village Nerubayske,"""Ukrenergo"" is obligued by village council to stop electroline building temporarily in order to avoid conflict.",Odesa,Nerubayske village,development projects,,,,0,0,0,N,,0,0,,,,,,
OD 7,7-Oct-2009,Wed,rally,citizens,,local authorities,,demand of paying wages and the impeachment of local mayor,Odesa,Odesa,wage arrears,,,101,0,0,0,N,,0,0,,"
",,,,
OD 70,28-Dec-2009,Mon,symbolic,citizens,youth,government,Ministry for Family and Youth,"The young people held a symbolic action named ""A year of youth without youth"" showing dissatisfaction with the proclaimed governmental programmes for youth.",Odesa,Odesa,insufficient financing,,,,0,0,0,N,,0,0,,,,,,
OD 71,29-Dec-2009,Tue,negotiation,neighborhood,inhabitants of village Nerubayske,state enterprise,"""Ukrenergo""","""Ukrenergo"" tried to compromise with inhabitants of Nerubajskoe in order to continue electroline building.",Odesa,Nerubayske village,development projects,,,,0,0,0,N,,0,0,,,,,,"
"
OD 72,5-Jan-2010,Tue,picket,"artists, initiative group","creative group ""One more take"" (""Eshe dublik"")","government, state enterprise",Fund of state property,"The protesters were there to show disagreement with a decision to privatize the Odessa Cinematographyc Studio (ZAO ""Odesskaja kinostudija"")",Odesa,Odesa,privatization,,,31,0,0,0,N,,0,0,,,,,,
OD 73,5-Jan-2010,Tue,symbolic,citizens,,local authorities,"Odessa city council, the city major","The activists brought some garbage to the city council to highlight the problem of the so-called ""garbage war"" (especially problem of insufficient garbage removal) that raged out after the city council cancelled the contract with the waste disposal company ""Sojuz"" owned by an oppositioner I.Markov.",Odesa,Odesa,public utilities,,,51,0,0,0,N,,0,0,,,,,,
OD 74,5-Jan-2010,Tue,arrest,state forces,police,citizens,,Several of those activists who had put garbage in front of the city council were detained.,Odesa,Odesa,public utilities,,,51,10,0,0,N,,0,0,,,,,,
OD 75,8-Jan-2010,Fri,motorcade,NGO,"NGO ""Quality of life""",politician,Odessa city major Gurvitz,"NGO ""Quality of life"" drove cars with flags and slogans against city major Gurvitz, demanding his preterm resignation and solution of garbage problems.",Odesa,Odesa,anti-Gurvitz,,,51,0,0,0,N,,0,0,,,,,,
OD 76,8-Jan-2010,Fri,symbolic,NGO,"supporters of city major Gurvitz, NGO ""Free Odessa"" (""Svobodnaja Odessa"") and ""Commitee of defence of Odessa"" (""Komitet oborony Odessy"")","mass-media, company","ATV, garbage company ""Union"" (""Союз"")","The activists brought some garbage to the building of TV-channel ATV to protest against unappropriate work of garbage company ""Union"" (""Союз"") (which stopped to remove garbage after New Year) and against ""ATV"" news, which highlight the problem untruthfully.",Odesa,Odesa,public utilities,,,21,0,0,0,N,,0,0,,,,,,
OD 77,11-Jan-2010,Mon,obstruction,"small business, party","""Kujalnyk"" market enterpreneurs and their ""Rodina"" party allies",law-enforcement,employees of Belajevskiy region executive office,"The men from the executive office were to dismantle several trading containers, but the enterpreneurs prevented that action blocking all entrances and exits to the market. Officials promised to be back",Odesa,Odesa,small business rights,,,701,0,0,0,N,,0,0,,,,,,
OD 78,12-Jan-2010,Tue,picket,"pensioners, party, NGO","Party of Regions, NGOs",politician,Tymoshenko,The protesters claimed that the governement headed by Tymoshenko does not increase pensions as set by the latest law. Moreover cases of pension arrears are reported. They picketed the pension fund of Odessa region building.,Odesa,Odesa,social payments,,,,0,0,0,N,,0,0,,,,,,
OD 78,13-Jan-2010,Wed,picket,"pensioners, party, NGO","Party of Regions, NGOs",politician,Tymoshenko,The protesters claimed that the governement headed by Tymoshenko does not increase pensions as set by the latest law. Moreover cases of pension arrears are reported. They picketed the pension fund of Odessa region building.,Odesa,Odesa,social payments,,,,0,0,0,N,,0,0,,,,,,
OD 78,14-Jan-2010,Thu,picket,"pensioners, party, NGO","Party of Regions, NGOs",politician,Tymoshenko,The protesters claimed that the governement headed by Tymoshenko does not increase pensions as set by the latest law. Moreover cases of pension arrears are reported. They picketed the pension fund of Odessa region building.,Odesa,Odesa,social payments,,,,0,0,0,N,,0,0,,,,,,
OD 79,17-Jan-2010,Sun,civil disobedience,citizens,voters,local authorities,polling station commitee of 28th precinct (135 electional district),70 citizens refused to leave polling station until they were not allowed to be put into additional election list and vote.,Odesa,Odesa,civic liberties,,,71,0,0,0,N,,0,0,,,,,,
OD 8,7-Oct-2009,Wed,rally,party,"parties ""Defence comitee of Odesa""(""Komitet oborony Odessy""), ""Free Odesa""(""Svobodnaya Odesa""),""Reformy i poryadok""",local authorities,city council deputy O. Goncharenko,Rightists held the rally that declared their support of mayor's actions and policy,Odesa,Odesa,authority support,,,,0,0,0,N,,0,0,,,,,,
OD 80,17-Jan-2010,Sun,rally,citizens,voters of precinct 31 (electional district 135),local authorities,polling station commitee of 31th precinct (135 electional district),Six people had not been included in the voters list demanded to be enlisted.,Odesa,Odesa,civic liberties,,,6,0,0,0,N,,0,0,,,,,,
OD 81,17-Jan-2010,Sun,reject,local authorities,polling station commitee of 31th precinct (135 electional district),citizens,voters of precinct 31 (electional district 135),Even after the arrival of SBU and an SBU-lawyer the voters were not enlisted.,Odesa,Odesa,civic liberties,,,6,0,0,0,N,,0,0,,,,,,
OD 82,20-Jan-2010,Wed,picket,party,Party of Regions and allied NGOs,foreign country,Consulate of Georgia in Odessa,Citizens came to protest against the presense of around a thousand of georgian observers at the national president elections.,Odesa,Odesa,electoral,,,,0,0,0,N,,0,0,,,,,,
OD 83,20-Jan-2010,Wed,picket,citizens,"depositors of Credit Union ""Ukraine"" (Кредитна спілка ""Україна"")",mass-media,ATB,The depositors blamed the mass media for spreading information that caused harm to their credit union. During the rally the unknkown broke the rear window of some ATB employees car.,Odesa,Odesa,fraud,,10:30,71,0,0,0,Y,,0,0,,,,,,
OD 84,20-Jan-2010,Wed,symbolic,NGO,"youth organization ""Bell"" (Колокол)",politician,Yushchenko,Young activists said their goodbye to the president Yushenko setting off five orange baloons with his portrait into the sky.,Odesa,Odesa,anti-Yushchenko,,,19,0,0,0,N,,0,0,,,,,,
OD 85,20-Jan-2010,Wed,symbolic,leftists,anti-fascists,foreign country,Consulate of Russia in Odessa,Antifa organized memorial and spread leaflets in front of russian Consulate in commemoration of the murder of Russian activists Markelov and Baburova.,Odesa,Odesa,anti-Russia,19-Jan-2009,,,0,0,0,N,,0,0,,,,,,
OD 86,22-Jan-2010,Fri,symbolic,NGO,"youth organization ""Bell"" (ukr. ""Колокол"")",local authorities,"Department for youth and family chief A.Yusov, city mayor Gurvitz","The activists attempted to hand the local authorities a symbolic gryvna, that was allocated to the youth programms in money per person count.",Odesa,Odesa,social payments,,,,0,0,0,N,,0,0,,,,,,
OD 87,22-Jan-2010,Fri,picket,politician,pro-establishment supporters,party,Rodina,Young people held anti-opposition posters in front of city council before its session.,Odesa,Odesa,authority support,,,199,0,0,0,N,,0,0,,,,,,
OD 88,20-Jan-2010,Thu,picket,NGO,"""Jews against Gurvitz""",politician,city mayor Gurvitz,Jews picketed the Habad building (a synagoge) in order to suggest all the Odessa jews to join forces against Gurvitz.,Odesa,Odesa,anti-Gurvitz,,,,0,0,0,N,,0,0,,,,,,
