ID,Event start date,One day?,Event end date,Day of the week,Action type,Action,Actor-structure,Actor-form,Actor-ideology,Actor specified,Target addressee,Target criticized,Target-structure,Target-form,Target-ideology,Target specified,Event,Event series,Oblast,Location,Time,Issue 1,Issue 2,Issue 3,Number of protesters,Number of protesters arrested,Number of protesters injured,Number of protesters killed,Property damage,State forces involved in the conflict,Number of state forces injured,Number of state forces killed,Dubious event
DP12111202,11/12/2012,1,11/12/2012,Mon,other repression,protocol,local authorities,,,Zavodskyi district executive committee,,,pensioners,party,rightists,a pensioner who agitated for Svoboda,Local authorities have fined a pensoner for his agitation for Svoboda.,,Dnipropetrovsk,Dniprodzerzhynsk,,electoral,anti-Svoboda,,,0,0,0,N,0,0,0,N
IF12111201,11/12/2012,approximate,11/18/2012,Mon,protest,picket,car owners,,,Garage owners,local authorities,"company, local authorities",,,,"Vovchynets settlement Rada; ""Rodon"" company","At a picket, ""Rodon"" company was criticized for rising prices on garage usage on their parking lot. Car owners also criticized Vovchynets settlement Rada for land fraud.",IF12111201,Ivano-Frankivsk,Vovchynets settlement,,land,price increase,,,0,0,0,N,,0,0,N
KIEV12111201,11/12/2012,1,11/12/2012,Mon,protest,picket,,"party, NGO",rightists,"Svoboda, UNSO, Bratstvo, Committee for Liberation of Political Prisoners",court,,,,,Podilskyi rayon court,"Podilskyi rayon court was picketed the day when the case of UNSO activist Gruzynov, detained for resisting Berkut soldiers, was to be reviewed.",KIEV12111201,Kyiv,Kyiv,,civic liberties,police abuse,,,0,0,0,N,,0,0,N
KIEV12111202,11/12/2012,2,11/15/2012,Mon,protest,picket,,party,rightists,UNSO,court,law-enforcement,,,,Podilskyi rayon court; law-enforcement,Gruzynov started a hunger strike against his imprisonment.,KIEV12111201,Kyiv,Kyiv,,civic liberties,police abuse,,1,0,0,0,N,,0,0,N
KIEV12111203,11/12/2012,1,11/12/2012,Mon,protest,picket,,party,rightists,"United Opposition, Svoboda",government,government,,,,CVK; government in power,"Picketing of CVK was restarted at night, 12.11.",CVK pickets,Kyiv,Kyiv,,electoral,,,1999,0,0,0,N,250,0,0,N
KIEV12111204,11/12/2012,1,11/12/2012,Mon,other repression,attack,private guards,,,United Opposition guards,,,journalists,,,Blogger Vitaliy Man'ko,"Blogger Vitaliy Man'ko, who tried to record the talk of the oppositional leaders on his smartphone, was attacked by the United Opposition guards. His smartphone was thrown into a fountain nearby.",CVK pickets,Kyiv,Kyiv,,electoral,,,,0,0,0,Y,,0,0,Y
KR12111201,11/12/2012,1,11/12/2012,Mon,protest,rally,,party,rightists,"Batkivshyna (Front Zmin), Svoboda",,party,,,,Party of Regions,Opposition and Svoboda rallied against Party of Regions.,,Kirovograd,Kirovograd,,electoral,anti-PR,,,0,0,0,N,,0,0,N
KR12111202,11/12/2012,1,11/12/2012,Mon,protest,harass,citizens,,,Svoboda hater,,"party, rightists",,,,Svoboda,Man wrote very threatening leaflets against Svoboda.,,Kirovograd,Oleksandria,,anti-Svoboda,electoral,,,0,0,0,N,0,0,0,N
LVIV12111201,11/12/2012,1,11/12/2012,Mon,protest,harass,,party,rightists,Svoboda MP Mykhalchyshyn and sporting men with him,,Russian nationalists,,,,"Journalist Chalenko, Russian political analyst Kornilov","Pro-Russian Chalenko and Kornilov, who arrived to Lviv to take part in a conference, were harassed by Svoboda members.",,Lviv,Lviv,,Ukrainian nationalism,,,,0,0,0,N,0,0,0,Y
LVIV12111202,11/12/2012,1,11/12/2012,Mon,protest,picket,"communal enterprise, workers",,,"Lviv Electric Transport Company, Green Lviv Company workers",local authorities,local authorities,,,,Lviv Treasury,Lviv Treasury was picketed by communal enterprise workers due to wage arrears.,,Lviv,Lviv,,wage arrears,,,75,0,0,0,N,,0,0,N
LVIV12111203,11/12/2012,1,11/12/2012,Mon,protest,picket,workers,,,Morshyn mineral water factory (IDS Group) workers,local authorities,"court, law-enforcement",,,,Morshyn city Rada,Protest against actions of courts and tax police that block the activity of factories and do not allow them to work properly.,Mirgorod and Morshyn,Lviv,Morshyn,,pro-boss,labor rights,raiders,399,0,0,0,N,,0,0,N
MK12111201,11/12/2012,1,11/12/2012,Mon,protest,rally,,"party, NGO",,"United Opposition, Kornatsky's supporters from Pervomaisk and nearby villages, Village Front",,"law-enforcement, local authorities",,,,"OVK #132, Berkut",Rally in support of Kornatskyi and against the repressive events in Pervomaisk.,OVK #132,Mykolaiv,Pervomaisk,,electoral,pro-Kornatskyi,,99,0,0,0,N,,0,0,N
PL12111201,11/12/2012,1,11/12/2012,Mon,protest,picket,workers,,,Mirgorod mineral waters,"local authorities, law-enforcement","law-enforcement, court",,,,,Workers were mobilized because the enterprise has office with tax police.,Mirgorod and Morshyn,Poltava,Mirgorod,,pro-boss,raiders,company closure,280,0,0,0,N,,0,0,N
PL12111202,11/12/2012,1,11/12/2012,Mon,protest,picket,neighborhood,,,concerned Dnipro bank neighborhood,government,company,,,,yachts club,People mobilized against yachts club that occupied lands.,,Poltava,Kremenchuk,,land,,,499,0,0,0,N,,0,0,N
RV12111201,11/12/2012,1,11/12/2012,Mon,protest,rally,workers,,,workers of Rivne steel plant,company,company,,,,Rivne steel plant,Workers demand from the company management to pay their salaries for September 2012.,,Rivne,Horodok village,,wage arrears,,,99,0,0,0,N,,0,0,N
CRIMEA12111301,11/13/2012,1,11/13/2012,Tue,protest,vandalism,unknown,,,Unknown,,,,,,,Somebody drew a swastika over a Soviet fortress in Balaklava.,,Crimea,Sevastopol,,neofascism,WW2,,,0,0,0,Y,0,0,0,N
DN12111301,11/13/2012,1,11/13/2012,Tue,protest,blockade,neighborhood,,,Budenovka vic,,company,,,,developers,Neighborhood mobilized against construction in the green zone.,DN12111301,Donetsk,Donetsk,,development projects,,,31,0,0,0,N,,0,0,N
DN12111302,11/13/2012,1,11/13/2012,Tue,protest,rally,neighborhood,,,Budenovka vic,local authorities,company,,,,developers,they had a rally,DN12111301,Donetsk,Donetsk,,development projects,,,,0,0,0,N,,0,0,N
DP12111301,11/13/2012,1,11/13/2012,Tue,protest,picket,"workers, neighborhood",,,"inhabitants of Dnipropetrovsk, owners of Yuzhmash plant lands (workers of the plant)",local authorities,local authorities,,,,Dnipropetrovsk city council,Citizens of Dnipropetrovsk protested against transfer of former Yuzhmash plant workers' lands to the city council ownership.,,Dnipropetrovsk,Dnipropetrovsk,,land,officials' illegal actions,,,0,0,0,N,,0,0,N
DP12111302,11/13/2012,2,11/16/2012,Tue,protest,hunger strike,journalists,,,"Viktor Orel, reporter of Ukraina Moloda newspaper",government,government,,,,"Verkhovna Rada, Central Electoral Commission",Viktor Orel announced a hunger strike against falsifications at parliamentary elections.,Orel,Dnipropetrovsk,Dnipropetrovsk,,electoral,pro-BYT,,1,0,0,0,N,,0,0,N
DP12111303,11/13/2012,1,11/13/2012,Tue,protest,picket,small business,,,employees of Nagirnyi local market in Dnipropetrovsk,local authorities,local authorities,,,,Dnipropetrovsk city council,Local market employees demand from the city council to protect their working places from the construction of a mall.,,Dnipropetrovsk,Dnipropetrovsk,,small business rights,development projects,,101,0,0,0,N,,0,0,N
KH12111301,11/13/2012,1,11/13/2012,Tue,protest,picket,,party,,BYT,court,court,,,,Kharkiv region appeal court,Proponents of BYT picketed appeal court,Tymoshenko appeal,Kharkiv,Kharkiv,10:00:00 AM,pro-Tymoshenko,anti-government,,499,0,0,0,N,,0,0,N
KH12111302,11/13/2012,1,11/13/2012,Tue,protest,picket,citizens,,,,court,court,,,,Kharkiv region appeal court,Opponents of BYT picketed appeal court,Tymoshenko appeal,Kharkiv,Kharkiv,10:00:00 AM,anti-Tymoshenko,,,499,0,0,0,N,,0,0,N
KH12111303,11/13/2012,1,11/13/2012,Tue,negative response,preclude,court,,,Kharkiv district administrative court,,,,party,rightists,Svoboda,Court prohibited Svoboda's march,KH12111303,Kharkiv,Kharkiv,,immigration,neofascism,,,0,0,0,N,0,0,0,N
KIEV12111301,11/13/2012,approximate,11/14/2012,Tue,other repression,search,law-enforcement,,,"UBOZ, tax police",,,politician,,,Lesya Orobets,"Office of Lesya Orobets, oppositional politician, was searched.",KIEV12111301,Kyiv,Kyiv,,anti-opposition,,,,0,0,0,N,,0,0,N
KIEV12111302,11/13/2012,approximate,11/14/2012,Tue,other repression,blockade,law-enforcement,,,"UBOZ, tax police",,,"journalists, politician, law-enforcement",,,"Journalists, Andriy Parubyak, police",The entrance to the office was blocked by the people who captured it.,KIEV12111301,Kyiv,Kyiv,,anti-opposition,,,,0,0,0,N,,0,0,N
KIEV12111303,11/13/2012,approximate,11/14/2012,Tue,other repression,harass,law-enforcement,,,"UBOZ, tax police",,,workers,,,Workers of the office of Lesya Orobets,Office workers were harassed.,KIEV12111301,Kyiv,Kyiv,,anti-opposition,,,,0,0,0,N,,0,0,N
KIEV12111304,11/13/2012,approximate,11/14/2012,Tue,other repression,beating,law-enforcement,,,"UBOZ, tax police",,,workers,,,Workers of the office of Lesya Orobets,They were allegedly beaten.,KIEV12111301,Kyiv,Kyiv,,anti-opposition,,,,0,0,0,N,,0,0,Y
KIEV12111305,11/13/2012,1,11/13/2012,Tue,negative response,search,law-enforcement,,,Police,,,,party,rightists,Svoboda activist,"Flat of Svoboda activist, who was active during protests at district #223, was searched.",OVK #223,Kyiv,Kyiv,,electoral,,,,0,0,0,N,,0,0,N
KIEV12111307,11/13/2012,2,11/16/2012,Tue,protest,hunger strike,politician,,,Oleg Lyashko,,government,,,,Government in power,Lyashko started a hunger strike in solidarity with Tymoshenko and ended it the day when Tymoshenko ended her strike.,,Kyiv,Kyiv,,pro-Tymoshenko,electoral,,1,0,0,0,N,0,0,0,N
KIEV12111308,11/13/2012,1,11/13/2012,Tue,negative response,arrest,law-enforcement,,,Police,,,,party,rightists,Svoboda activist,The activist was detained.,OVK #223,Kyiv,Kyiv,,electoral,,,,1,0,0,N,,0,0,N
LVIV12111301,11/13/2012,1,11/13/2012,Tue,protest,destroy,unknown,,,Unknown,,,,,,,An unknown person destroyed a memorial sign to UPA soldiers.,,Lviv,Brody,,OUN-UPA,,,,0,0,0,Y,0,0,0,N
MK12111301,11/13/2012,1,11/13/2012,Tue,other repression,interrogation,law-enforcement,,,Public prosecution,,,local authorities,,,OVK #132 members,Two oppositional members of OVK #132 were called for an interrogation by the prosecution.,OVK #132,Mykolaiv,Pervomaisk,,electoral,,,,0,0,0,N,0,0,0,N
MK12111302,11/13/2012,1,11/13/2012,Tue,protest,picket,,"party, NGO",,"United Opposition, Kornatsky's supporters from Pervomaisk and nearby villages, Village Front",government,"law-enforcement, local authorities",,,,"Verkhovna Rada; OVK #132, Berkut",Rally in support of Kornatskyi and against the repressive events in Pervomaisk. A decision was reached to address Verkhovna Rada for investigation of the events.,OVK #132,Mykolaiv,Pervomaisk,,electoral,pro-Kornatskyi,officials' illegal actions,199,0,0,0,N,,0,0,N
PL12111301,11/13/2012,approximate,11/13/2012,Tue,protest,destroy,unknown,,,sportive youth,,company,,,,alchohol ads,Radical youth tear down alchohol ads.,,Poltava,Poltava,,morale,,,,0,0,0,Y,0,0,0,N
SUMY12111301,11/13/2012,1,11/13/2012,Tue,protest,blockade,workers,,,"workers of ""Rymbyttehnika"" (utilities repair service)","local authorities, law-enforcement","local authorities, law-enforcement",,,,"local authorities, prosecutors",A small enterprise mobilized because of some pressure from the local authorities.,,Sumy,Sumy,,pro-boss,raiders,,19,0,0,0,N,,0,0,N
VN12111301,11/13/2012,1,11/13/2012,Tue,positive response,recognition,court,,,Higher Administrative Court of Ukraine,,,politician,,,"Oleksandr Dombrovskyi, Viktor Zherebenyuk",Court recognized Dombrovskyi and Zherebenyuk as winners at their electoral districts.,,Vinnytsia,Vinnytsia,,electoral,,,,0,0,0,N,0,0,0,N
CK12111401,11/14/2012,1,11/14/2012,Wed,protest,picket,citizens,,,supporters of accused,court,law-enforcement,,,,,Supporters of lad accused of mine-calling picketed court.,,Cherkasy,Cherkasy,,police abuse,,,9,0,0,0,N,,0,0,N
KIEV12111401,11/14/2012,1,11/14/2012,Wed,protest,symbolic,,"NGO, party",rightists,"Bratstvo, Patriot of Ukraine, Social-Nationalist Assembly",,"law-enforcement, private guards",,,,Security forces,"As a protest against the repressive system, activists tried to install a table in memory of Yaroslav Mazurok, who violently killed guards of Karavan supermarket with a gun after they provoked him.",KIEV12111401,Kyiv,Kyiv,,officials' illegal actions,,,15,0,0,0,N,,0,0,N
KIEV12111402,11/14/2012,1,11/14/2012,Wed,negative response,robbery,unknown,,,"Unknown, probably police",,,,"NGO, party",rightists,"Bratstvo, Patriot of Ukraine, Social-Nationalist Assembly",An unknown person took the table from the activist. police denies,KIEV12111401,Kyiv,Kyiv,,officials' illegal actions,,,,0,0,0,N,,0,0,Y
KIEV12111403,11/14/2012,1,11/14/2012,Wed,negative response,blockade,state forces,,,Police,,,,"NGO, party",rightists,"Bratstvo, Patriot of Ukraine, Social-Nationalist Assembly",Policemen blocked the way to that person.,KIEV12111401,Kyiv,Kyiv,,officials' illegal actions,,,,0,0,0,N,,0,0,Y
KIEV12111404,11/14/2012,1,11/14/2012,Wed,protest,fight,,"NGO, party",rightists,"Bratstvo, Patriot of Ukraine, Social-Nationalist Assembly",,state forces,,,,Police,"A fight occured, though policemen denied that.",KIEV12111401,Kyiv,Kyiv,,officials' illegal actions,,,,0,0,0,N,,0,0,Y
KIEV12111406,11/14/2012,1,11/14/2012,Wed,other repression,blockade,communal enterprise,,,Kyiv oblast' gas company,,,citizens,,,Citizens of Boryspil,Central heating in Boryspil was turned down. Some bureaucrats allegedly comment that this is due to low percentage of votes the Party of Regions received in Boryspil.,,Kyiv,Kyiv,,electoral,,,,0,0,0,N,0,0,0,Y
KIEV12111407,11/14/2012,1,11/14/2012,Wed,negative response,protocol,state forces,,,Police,,,,party,rightists,Bratstvo,A protocol was signed for the Bratstvo activist.,KIEV12111401,Kyiv,Kyiv,,officials' illegal actions,,,,0,0,0,N,,0,0,N
KIEV12111408,11/14/2012,1,11/14/2012,Wed,negative response,convict,court,,,Obolon rayon court,,,,party,rightists,Bratstvo,Bratstvo activist was fined by the court.,KIEV12111401,Kyiv,Kyiv,,officials' illegal actions,,,,0,0,0,N,,0,0,N
KS12111401,11/14/2012,1,11/14/2012,Wed,protest,confrontation,small business,,,old ladies who trade near the railway station,,state forces,,,,police,Babushky' who trade near the railway station mobilized against policemen who inquired if they were trading there legally.,,Kherson,Kherson,,small business rights,,,49,0,0,0,N,,0,0,N
LVIV12111401,11/14/2012,1,11/14/2012,Wed,other repression,beating,law-enforcement,,,Police,,,journalists,party,,"Nazar Olexevych, journalist, and Roman Olexevych, Democratic Alliance activist","Nazar Olexevych, journalist, and his father Roman were beaten by police after calling them to fix a case of racketeering.",LVIV12111401,Lviv,Kamyanka-Buz'ka,,corruption,,,,0,0,0,N,,0,0,N
LVIV12111403,11/14/2012,1,11/14/2012,Wed,other repression,harass,law-enforcement,,,Police,,,journalists,,,"Nazar Olexevych, journalist",Nazar was harassed by the policemen.,LVIV12111401,Lviv,Kamyanka-Buz'ka,,corruption,,,,0,0,0,N,,0,0,N
LVIV12111404,11/14/2012,1,11/14/2012,Wed,protest,attack,unknown,,,Unknown by-passers,,law-enforcement,,,,Police,By-passers attacked the policemen to free Nazar.,LVIV12111401,Lviv,Kamyanka-Buz'ka,,corruption,,,,0,0,0,N,,0,0,N
LVIV12111405,11/14/2012,1,11/14/2012,Wed,other repression,arrest,law-enforcement,,,Police,,,journalists,,,"Nazar Olexevych, journalist",Nazar was detained. He was taken to a police car and blocked there. Nazar was blocked in a hospital where he was sent after the shocking events.,LVIV12111401,Lviv,Kamyanka-Buz'ka,,corruption,,,,1,0,0,N,,0,0,N
MK12111401,11/14/2012,1,11/14/2012,Wed,positive response,accede,local authorities,,,Mykolaiv authorities,,,,party,,Democratic Alliance,"Four illegal kiosks, installed earlier in Mykolaiv, were dismantled.",MK12101101,Mykolaiv,Mykolaiv,,development projects,,,,0,0,0,N,0,0,0,N
MK12111402,11/14/2012,approximate,11/20/2012,Wed,negative response,preclude,court,,,Mykolaiv district administrative court,,,small business,,,Businesswomen Natalya Grastel,"Natalya Grastel, who had cooked buns and had sold them on ""Kolos"" market, wanted to conduct a series of single-person pickets against the market management, who disallowed her to continue trade. However, the court precluded her actions after mayor's suit.",MK12111402,Mykolaiv,Mykolaiv,,small business rights,,,,0,0,0,N,0,0,0,N
MK12111403,11/14/2012,approximate,11/20/2012,Wed,protest,picket,small business,,,Businesswomen Natalya Grastel,local authorities,company,,,,Mykolaiv city mayor,"Despite the ban, Grastel picketed the mayor's office.",MK12111402,Mykolaiv,Mykolaiv,,small business rights,,,1,0,0,0,N,,0,0,N
OD12111401,11/14/2012,1,11/14/2012,Wed,protest,rally,small business,party,rightists,"Svoboda, and market 7th kilometer","local authorities, politician","local authorities, politician",,,,"I.Markov, RSA (ODA)","Market entrepreneurs came to the RSA to meet with the newly elected national deputy I.Markov (Rodina party), but Svoboda tries to dominate discourse and conflict with that politician.",OD12110801,Odesa,Odesa,,small business rights,,,29,0,0,0,N,,0,0,N
TE12111401,11/14/2012,1,11/14/2012,Wed,protest,picket,workers,,,Ternopil communal workers,local authorities,local authorities,,,,State treasury,Communal workers again picketed treasury,Communal workers wage arrears (Ternopil),Ternopil,Ternopil,12:00:00 PM,wage arrears,,,99,0,0,0,N,,0,0,N
