,ID,Event start date,One day?,Event end date,Day of the week,x,y,month,Location String,coordinates,Action type,Action,Actor-structure,Actor-form,Actor-ideology,Actor specified,Target addressee,Target criticized,Target-structure,Target-form,Target-ideology,Target specified,Event,Event series,Pavlichenko,Oblast,Location,Time,Issue 1,Issue 2,Issue 3,Public transportation,Number of protesters,Number of civilians arrested,Number of civilians injured,Number of civilians killed,Property damage,State forces involved in the conflict,Number of state forces injured,Number of state forces killed,Dubious event
5350,PL13121401,12/14/2013,1,12/14/2013,Sat,34.5507948,49.5897423,60,"Poltava, Poltava",POINT (34.5507948 49.5897423),protest,symbolic,citizens,,,Euromaidan,,,,,,,Local pro-Euromaidan activisrs made a Euro-snowman,Euromaidan,,Poltava,Poltava,,EU,,,,,0.0,0.0,0,N,0.0,0.0,0,N
5351,PL13121501,12/15/2013,1,12/15/2013,Sun,33.6113889,49.9658333,60,"Poltava, Myrhorod",POINT (33.6113889 49.9658333),protest,rally,citizens,,,Euromaidan,,government,,,,"President, Zakharchenko, Azaroc\v",Pro-Euromaidan protesters read verses on their rally,Euromaidan,,Poltava,Myrhorod,,police abuse,EU,anti-government,,51.0,0.0,0.0,0,N,,0.0,0,N
5352,PL13121601,12/16/2013,2,12/17/2013,Mon,34.5507948,49.5897423,60,"Poltava, Poltava",POINT (34.5507948 49.5897423),protest,demonstration/march,politician,,,"opposition members, some local deputies","local authorities, party","local authorities, party",,,,"Poltava ODA, PR office","protesters picketed ODA and PR office, demanding not to harass civil servants and send them to Anti-Maidan.",Euromaidan,,Poltava,Poltava,morning,officials' illegal actions,EU,,,31.0,0.0,0.0,0,N,29.0,0.0,0,N
5353,PL13121801,12/18/2013,1,12/18/2013,Wed,34.5507948,49.5897423,60,"Poltava, Poltava",POINT (34.5507948 49.5897423),protest,rally,citizens,,,Euromaidan,,government,,,,government,Euoromaidan rally,Euromaidan,,Poltava,Poltava,,EU,,,,99.0,0.0,0.0,0,N,,0.0,0,N
5354,PL13122101,12/21/2013,1,12/21/2013,Sat,34.5507948,49.5897423,60,"Poltava, Poltava",POINT (34.5507948 49.5897423),other repression,arson,unknown,,,unknown,,,politician,,,V.Golovko,BYT deputy Valeriy Golovko's brother's car was arsoned. This might be connected to Golovko's political activity.,,,Poltava,Poltava,,anti-BYT,,,,,0.0,0.0,0,Y,0.0,0.0,0,Y
5355,PL13122201,12/22/2013,approximate,12/22/2013,Sun,34.5507948,49.5897423,60,"Poltava, Poltava",POINT (34.5507948 49.5897423),protest,vandalism,unknown,,,unknown,,,,,,I. Paskevych memorial plate,I. Paskevych memorial plate was poured with paint by unknown vandals. Locals suspect Euromaidan protesters.,,,Poltava,Poltava,,Ukrainian nationalism,anti-Russia,,,,0.0,0.0,0,Y,0.0,0.0,0,N
5356,PL13122202,12/22/2013,1,12/22/2013,Sun,34.5507948,49.5897423,60,"Poltava, Poltava",POINT (34.5507948 49.5897423),protest,rally,artists,NGO,,Change of Stereotypes (Zlam Stereotypiv),,"state forces, government",,,,"government, Berkut",Euromaidan rally,Euromaidan,,Poltava,Poltava,,police abuse,EU,anti-government,,351.0,0.0,0.0,0,N,,0.0,0,N
5357,PL13122401,12/24/2013,1,12/24/2013,Tue,33.403516,49.0629553,60,"Poltava, Kremenchuk",POINT (33.403516 49.0629553),protest,picket,citizens,,,Euromaidan activists,local authorities,local authorities,,,,Kremenchuk city council,"About 50 activists picketed Kremenchuk city council, demanding it to support Euromaidan. they were also interested in some issues of public transportation and utilities","Euromaidan, PL13122401",,Poltava,Kremenchuk,,public transportation,public utilities,EU,,41.0,0.0,0.0,0,N,,0.0,0,N
5358,PL13122402,12/24/2013,1,12/24/2013,Tue,33.403516,49.0629553,60,"Poltava, Kremenchuk",POINT (33.403516 49.0629553),protest,break in,citizens,,,Euromaidan activists,local authorities,local authorities,,,,Kremenchuk city council,Activists broke in the meeting room.,"Euromaidan, PL13122401",,Poltava,Kremenchuk,,public transportation,public utilities,EU,,9.0,0.0,0.0,0,Y,,0.0,0,N
5359,PL13122501,12/25/2013,1,12/25/2013,Wed,34.5507948,49.5897423,60,"Poltava, Poltava",POINT (34.5507948 49.5897423),protest,graffiti,unknown,,,unknown,,party,,,,PR office,Graffiti appeared on facade of PR office.,"Euromaidan, PL13122501",,Poltava,Poltava,,anti-PR,anti-Yanukovych,,,,0.0,0.0,0,Y,0.0,0.0,0,N
5360,PL13122502,12/25/2013,1,12/25/2013,Wed,34.5507948,49.5897423,60,"Poltava, Poltava",POINT (34.5507948 49.5897423),negative response,criminal case,law-enforcement,,,police,,,unknown,,,unknown,Criminal case was issued because of the graffiti on PR office.,"Euromaidan, PL13122501",,Poltava,Poltava,,anti-PR,anti-Yanukovych,,,,0.0,0.0,0,N,0.0,0.0,0,N
5361,PL13122601,12/26/2013,1,12/26/2013,Thu,33.403516,49.0629553,60,"Poltava, Kremenchuk",POINT (33.403516 49.0629553),protest,rally,journalists,,,journalists of Kremenchuk`s mass-media,government,"law-enforcement, government",,,,"Volodimir Ribyak, Vitaliy Zaharchenko","About 30 journalists demanded justice for Chornovol attackers and fair investigation of the case. Also, stopped attack on citizens.  ",Euromaidan-Chornovol,,Poltava,Kremenchuk,,police abuse,anti-Zaharchenko,,,29.0,0.0,0.0,0,N,,0.0,0,N
5362,PL13122801,12/28/2013,1,12/28/2013,Sat,33.403516,49.0629553,60,"Poltava, Kremenchuk",POINT (33.403516 49.0629553),protest,picket,,party,rightists,"Euromaidan activists, Svoboda, UDAR, BYT",local authorities,"law-enforcement, government",,,,"Kremenchuk city council, Zaharchenko","About 200 activists picketed Kremenchuk city council, demanding Zakharchenko's resignation  and impartial and fast investigation of attack on Chornovil",Euromaidan-Chornovol,,Poltava,Kremenchuk,,police abuse,anti-Zaharchenko,,,199.0,0.0,0.0,0,N,,0.0,0,N
5363,PL13122802,12/28/2013,1,12/28/2013,Sat,33.6113889,49.9658333,60,"Poltava, Myrhorod",POINT (33.6113889 49.9658333),protest,rally,,party,rightists,"KUN, Svoboda",,"law-enforcement, government",,,,"government (Azarov), law-enforcement (Zacharchenko)","Rally in support of Kyiv Euromaidan protests and forming of national association ""Maidan"".",Euromaidan,,Poltava,Myrhorod,12:00:00,police abuse,anti-Azarov,anti-Zaharchenko,,,0.0,0.0,0,N,,0.0,0,N
5364,PL13122901,12/29/2013,1,12/29/2013,Sun,34.5507948,49.5897423,60,"Poltava, Poltava",POINT (34.5507948 49.5897423),protest,rally,politician,party,rightists,"some deputies, Euromaidan, Svoboda,",,government,,,,government,Euromaidan rally. some welfare issues were discussed,Euromaidan,,Poltava,Poltava,,welfare,EU,anti-government,,301.0,0.0,0.0,0,N,,0.0,0,N
5365,PL13123101,12/31/2013,1,12/31/2013,Tue,34.5507948,49.5897423,60,"Poltava, Poltava",POINT (34.5507948 49.5897423),protest,rally,religious institution,NGO,,"civic association ""Maidan"", civic association ""Power of people"", Euromaidan activists",,government,,,,government,Protesters supported Euromaidan and celebrated the New Year.,Euromaidan,,Poltava,Poltava,23:00:00,EU,anti-government,,,,0.0,0.0,0,N,,0.0,0,N
5366,RV13010301,2013-01-03,1,2013-01-03,Thu,26.2513165,50.6196175,49,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,citizens,,,investors of Zolota Pidkova,"local authorities, company","local authorities, company",,,,"Rivne city council, Rivnebud",Investors demanded to start the construction of Zolota Pidkova apartment building.,Zolota Pidkova,,Rivne,Rivne,,fraud,housing rights,,,,0.0,0.0,0,N,,0.0,0,N
5367,RV13011101,2013-01-11,1,2013-01-11,Fri,25.7455972,50.4187918,49,"Rivne, Dubno",POINT (25.7455972 50.4187918),protest,blockade,neighborhood,,,inhabitants of Myrogoscha,government,government,,,,Ministry of agrarian policy,"Citizens blocked the traffic on Kyiv-CHop route, declaring the ownership rights on hippodrome land.",Hippodrome,,Rivne,Dubno,,land,raiders,,,149.0,0.0,0.0,0,N,,0.0,0,N
5368,RV13012101,2013-01-21,1,2013-01-21,Mon,26.2513165,50.6196175,49,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,local authorities,party,,"local deputies, opposition parties, Batkivshchyna",government,government,,,,"Cabinet of Ministers, Verkhovna Rada",Deputies and party representatives demanded to free political prisoners and condemned anti-Ukrainian government.,Tymoshenko,,Rivne,Rivne,,anti-government,pro-Tymoshenko,civic liberties,,,0.0,0.0,0,N,,0.0,0,N
5369,RV13012901,2013-01-29,1,2013-01-29,Tue,26.2513165,50.6196175,49,"Rivne, Rivne",POINT (26.2513165 50.6196175),positive response,recognition,court,,,Rivne commercial court,,,neighborhood,,,inhabitants of Basiv Kut district,Court recognized that construction of petrol station on Basiv Kut is illegal.,Basiv Kut,,Rivne,Rivne,,development projects,,,,,0.0,0.0,0,N,0.0,0.0,0,N
5370,RV13020501,2013-02-05,1,2013-02-05,Tue,26.2513165,50.6196175,50,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,neighborhood,party,rightists,"inhabitants of Yuvileynyi district in Rivne, Svoboda",court,court,,,,Apellate commercial court in Rivne,"Inhabitants of Rivne asked court to make rightful decision in the case of petrol station construction on Soborna street.The hearing was postponed, though.",Soborna,,Rivne,Rivne,,development projects,,,,31.0,0.0,0.0,0,N,,0.0,0,N
5371,RV13021201,2013-02-12,1,2013-02-12,Tue,26.2513165,50.6196175,50,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,symbolic,"parents, disabled",NGO,,"patients, disabled people, NGO activists",government,government,,,,Administration of President of Ukraine,Citizens protest against the law #5038-6 on licencing of imported medications. They formed a symbolic queue.,5038-6,,Rivne,Rivne,,public health,disabled rights,,,19.0,0.0,0.0,0,N,,0.0,0,N
5372,RV13021301,2013-02-13,1,2013-02-13,Wed,26.2513165,50.6196175,50,"RIvne, Rivne",POINT (26.2513165 50.6196175),protest,picket,workers,trade union,,workers of Rivne steel plant,"local authorities, company","local authorities, company",,,,"Rivne region administration, RIvne steel plant",Workers demanded to pay their arreared wages.,Rivne steel plant,,RIvne,Rivne,,wage arrears,labor rights,company closure,,49.0,0.0,0.0,0,N,,0.0,0,N
5373,RV13021302,2013-02-13,1,2013-02-13,Wed,26.2513165,50.6196175,50,"Rivne, Rivne",POINT (26.2513165 50.6196175),positive response,accede,local authorities,,,Rivne city council,,,neighborhood,,,inhabitants of Basiv Kut,Deputies of city council claim to have found a legal way to prevent construction of petrol station in Basiv Kut.,Basiv Kut,,Rivne,Rivne,,development projects,,,,,0.0,0.0,0,N,0.0,0.0,0,N
5374,RV13021801,2013-02-18,1,2013-02-18,Mon,26.2513165,50.6196175,50,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,neighborhood,,,inhabitants of Soborna street,court,court,,,,RIvne commercial apellate court,Neighbors protested against construction of petrol station on Soborna street.,Soborna,,Rivne,Rivne,14:30:00,development projects,,,,31.0,0.0,0.0,0,N,,0.0,0,N
5375,RV13022001,2013-02-20,1,2013-02-20,Wed,26.2623998,50.5582459,50,"Rivne, Kvasyliv village",POINT (26.2623998 50.5582459),protest,picket,neighborhood,,,inhabitants of Kvasyliv,company,company,,,,RIvnesilmash,Inhabitants of Kvasyliv demanded to optimize and modernize the village's electric facilities.,,,Rivne,Kvasyliv village,,public utilities,,,,31.0,0.0,0.0,0,N,,0.0,0,N
5376,RV13022601,2013-02-26,1,2013-02-26,Tue,26.2513165,50.6196175,50,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,workers,,,employees of tuberculosis hospitals that were liquidated,government,government,,,,"Iryna Akimova, government of Ukraine","During the opening of perynatal centre, doctors protested against closure of tuberculosis hospitals.",,,Rivne,Rivne,,public health,company closure,unemployment,,31.0,0.0,0.0,0,N,,0.0,0,N
5377,RV13022801,2013-02-28,1,2013-02-28,Thu,26.2513165,50.6196175,50,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,neighborhood,,,inhabitants of dorm house on Krushelnytskoi street,local authorities,local authorities,,,,Rivne city council,Dormitory inhabitants demanded privatization of their rooms.,,,Rivne,Rivne,,housing rights,,,,31.0,0.0,0.0,0,N,,0.0,0,N
5378,RV13022802,2013-02-28,1,2013-02-28,Thu,26.2513165,50.6196175,50,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,symbolic,veterans,,,Afghan veteran,local authorities,local authorities,,,,Rivne city council,"An Afghan veteran stood on his knees in front of city council, asking for a room.",,,Rivne,Rivne,,housing rights,recognition of Afghan veterans,,,1.0,0.0,0.0,0,N,0.0,0.0,0,N
5379,RV13030601,2013-03-06,1,2013-03-06,Wed,26.2431096,50.518994,51,"Rivne, Zdolbuniv",POINT (26.2431096 50.518994),protest,graffiti,unknown,,,unknown persons,,,,,,,Unknowns have painted black swastika on Bandera's memorial board.,,,Rivne,Zdolbuniv,,neofascism,OUN-UPA,,,,0.0,0.0,0,Y,0.0,0.0,0,N
5380,RV13030701,2013-03-07,1,2013-03-07,Thu,26.2513165,50.6196175,51,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,neighborhood,,,inhabitants of dorm house on Krushelnytskoi street,local authorities,local authorities,,,,Rivne city council,Inhabitants of dorm house demand privatization of their rooms.,,,Rivne,Rivne,,housing rights,privatization,,,31.0,0.0,0.0,0,N,,0.0,0,N
5381,RV13031901,2013-03-19,1,2013-03-19,Tue,26.2513165,50.6196175,51,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,pensioners,,,investors of Zakhidinkombank,company,company,,,,Zakhidinkombank,Investors demanded return of their deposits.,,,Rivne,Rivne,,fraud,,,,31.0,0.0,0.0,0,N,,0.0,0,N
5382,RV13031902,2013-03-19,1,2013-03-19,Tue,26.2513165,50.6196175,51,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,workers,party,rightists,"employees of Ostrog tuberculosis hospital, Svoboda",court,local authorities,,,,"RIvne district administrative court, Rivne region council",Employees protest against closure of tuberculosis hospitals in three ditricts of Rivne region.,,,Rivne,Rivne,,public health,company closure,,,31.0,0.0,0.0,0,N,,0.0,0,N
5383,RV13040101,2013-04-01,1,2013-04-01,Mon,26.2513165,50.6196175,52,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,demonstration/march,,NGO,rightists,rightist youth organizations of Rivne,,"migrants, government",,,,government of Ukraine,Rightists commemorated Mykola Mikhnovskyi with a torch march. They protested against anti-Ukrainian tendencies in current government policy and said that Ukraine is for Ukrainians and migrants should remember whose country it is,,,Rivne,Rivne,,neofascism,morale,anti-government,,49.0,0.0,0.0,0,N,,0.0,0,N
5384,RV13041001,2013-04-10,1,2013-04-10,Wed,26.2513165,50.6196175,52,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,demonstration/march,,party,rightists,"Svoboda, BYT, UDAR, FoC",government,government,,,,"Verkhovna Rada, Cabinet of Ministers, President of Ukraine","Opposition demanded to release Tymoshenko, to initiate government impeachment and protested against Party of Regions policy.",Rise Ukraine,,Rivne,Rivne,17:00:00,welfare,Ukrainian nationalism,anti-government,,12249.0,0.0,0.0,0,N,101.0,0.0,0,N
5385,RV13041701,2013-04-17,1,2013-04-17,Wed,26.2513165,50.6196175,52,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,,NGO,,"Anticorruption, Union for Ukrainian Nation Renaissance",local authorities,local authorities,,,,Rivne city council,Locals demanded not to privatize Teplotransservis. They are afraid this will lead to increase of public utilities prices.,,,Rivne,Rivne,09:00:00,public utilities,privatization,price increase,,31.0,0.0,0.0,0,N,3.0,0.0,0,N
5386,RV13042301,2013-04-23,1,2013-04-23,Tue,26.2513165,50.6196175,52,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,symbolic,,,environmentalists,ecologists of Rivne,government,government,,,,"Verkhovna Rada, Cabinet of Ministers",A flashmob against increasing nuclear energy usage in the region was conducted in Rivne.,,,Rivne,Rivne,,environment,,,,19.0,0.0,0.0,0,N,,0.0,0,N
5387,RV13042501,2013-04-25,1,2013-04-25,Thu,26.2513165,50.6196175,52,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,symbolic,citizens,,,activists of Rivne,local authorities,government,,,,"Rivne city council, Parliament",Local activists demanded to limit selling of alcohol and tobacco to youth.,,,Rivne,Rivne,,morale,,,,,0.0,0.0,0,N,,0.0,0,N
5388,RV13050801,2013-05-08,1,2013-05-08,Wed,26.2513165,50.6196175,53,"Rivne, RIvne",POINT (26.2513165 50.6196175),protest,vandalism,unknown,,,unknown persons,,,,,,,"Unknowns have vandalised the grave of Galin, a Soviet Army warrior.",,,Rivne,RIvne,,anti-Communism,WW2,Soviet holiday,,,0.0,0.0,0,Y,0.0,0.0,0,Y
5389,RV13060101,2013-06-01,1,2013-06-01,Sat,26.2513165,50.6196175,54,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,rally,,NGO,,For Life,government,government,,,,Verkhovna Rada,Activists protested against abortions.,,,Rivne,Rivne,,anti-abortions,,,,,0.0,0.0,0,N,,0.0,0,N
5390,RV13060401,2013-06-04,1,2013-06-04,Tue,26.2513165,50.6196175,54,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,symbolic,,NGO,rightists,National Alliance,government,government,,,,"government of Ukraine, Party of Regions","Young activists ""thanked"" current government for pokraschennya.",,,Rivne,Rivne,,welfare,anti-PR,anti-government,,11.0,0.0,0.0,0,N,,0.0,0,N
5391,RV13061201,2013-06-12,1,2013-06-12,Wed,26.2513165,50.6196175,54,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,symbolic,,NGO,,FRI,government,government,,,,Verkhovna Rada,Activists protested against the law on assemblies.,Law 2450,,Rivne,Rivne,,civic liberties,,,,10.0,0.0,0.0,0,N,,0.0,0,N
5392,RV13070401,2013-07-04,1,2013-07-04,Thu,26.2513165,50.6196175,55,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,rally,,"initiative group, NGO",rightists,"Sober Ukraine, MNK, Rivne Orthodox Youth Saint-Sofia Brotherhood, Bright, Foundation of Youth initiatives ""Wings"", Agape","local authorities, government","law-enforcement, company",,,,"shops, which sell alcohol (sometimes illegally), local and state authorities, law-enforcement",people urged authorities to support law 2062 on restriction of alcohol and sigarets trade,,,Rivne,Rivne,09:30:00,police non-feasance,morale,,,,0.0,0.0,0,N,,0.0,0,N
5393,RV13070402,2013-07-04,1,2013-07-04,Thu,26.2513165,50.6196175,55,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,,party,rightists,"BYT, Svoboda",local authorities,local authorities,,,,city council,activists urged for open voting on session in relation to land and other issues,RV13070402,,Rivne,Rivne,,land,local self-government,,,51.0,0.0,0.0,0,N,,0.0,0,N
5394,RV13070403,2013-07-04,1,2013-07-04,Thu,26.2513165,50.6196175,55,"Rivne, Rivne",POINT (26.2513165 50.6196175),positive response,accede,local authorities,,,city ciuncil,,,,party,rightists,"BYT, Svoboda",deputies agreed to vote openly,RV13070402,,Rivne,Rivne,,land,local self-government,,,,0.0,0.0,0,N,0.0,0.0,0,N
5395,RV13070501,2013-07-05,1,2013-07-05,Fri,26.2513165,50.6196175,55,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,citizens,,,inhabitants of Rivne,law-enforcement,law-enforcement,,,,police,Locals supported Vradiivka protesters and demanded justice for criminals.,Vradiivka rape,,Rivne,Rivne,,officials' illegal actions,police abuse,,,25.0,0.0,0.0,0,N,,0.0,0,N
5396,RV13070901,2013-07-09,1,2013-07-09,Tue,26.2513165,50.6196175,55,"Rivne, Rivne",POINT (26.2513165 50.6196175),protest,picket,,"party, NGO",rightists,opposition parties (Svoboda and UDAR flags were visible) and NGOs,"local authorities, government","law-enforcement, government",,,,"government of Ukraine, police, Rivne region administration",Activists protested against illegal actions of politicians and police.,Vradiivka rape,,Rivne,Rivne,14:00:00,officials' illegal actions,police abuse,anti-government,,31.0,0.0,0.0,0,N,,0.0,0,N
